totalFare,trainNumber,timeStamp,fromStnCode,toStnCode,distance,duration
5030,16507,2023-10-30 01:52:01.673934,PMY,SBC,2042,2413.0
2950,16507,2023-10-30 01:52:01.673934,PMY,SBC,2042,2413.0
2025,16507,2023-10-30 01:52:01.673934,PMY,SBC,2042,2413.0
765,16507,2023-10-30 01:52:01.673934,PMY,SBC,2042,2413.0
5000,16507,2023-10-30 01:52:01.673934,MJ,YPR,2006,2292.0
2930,16507,2023-10-30 01:52:01.673934,MJ,YPR,2006,2292.0
2015,16507,2023-10-30 01:52:01.673934,MJ,YPR,2006,2292.0
760,16507,2023-10-30 01:52:01.673934,MJ,YPR,2006,2292.0
5000,16507,2023-10-30 01:52:01.673934,MJ,SBC,2012,2367.0
2930,16507,2023-10-30 01:52:01.673934,MJ,SBC,2012,2367.0
2015,16507,2023-10-30 01:52:01.673934,MJ,SBC,2012,2367.0
760,16507,2023-10-30 01:52:01.673934,MJ,SBC,2012,2367.0
4880,16507,2023-10-30 01:52:01.673934,FA,YPR,1940,2244.0
2865,16507,2023-10-30 01:52:01.673934,FA,YPR,1940,2244.0
1970,16507,2023-10-30 01:52:01.673934,FA,YPR,1940,2244.0
740,16507,2023-10-30 01:52:01.673934,FA,YPR,1940,2244.0
4880,16507,2023-10-30 01:52:01.673934,FA,SBC,1946,2319.0
2865,16507,2023-10-30 01:52:01.673934,FA,SBC,1946,2319.0
1970,16507,2023-10-30 01:52:01.673934,FA,SBC,1946,2319.0
740,16507,2023-10-30 01:52:01.673934,FA,SBC,1946,2319.0
4835,16507,2023-10-30 01:52:01.673934,JWB,YPR,1924,2229.0
2835,16507,2023-10-30 01:52:01.673934,JWB,YPR,1924,2229.0
1950,16507,2023-10-30 01:52:01.673934,JWB,YPR,1924,2229.0
735,16507,2023-10-30 01:52:01.673934,JWB,YPR,1924,2229.0
4880,16507,2023-10-30 01:52:01.673934,JWB,SBC,1930,2304.0
2865,16507,2023-10-30 01:52:01.673934,JWB,SBC,1930,2304.0
1970,16507,2023-10-30 01:52:01.673934,JWB,SBC,1930,2304.0
740,16507,2023-10-30 01:52:01.673934,JWB,SBC,1930,2304.0
4695,16507,2023-10-30 01:52:01.673934,ABR,YPR,1841,2160.0
2755,16507,2023-10-30 01:52:01.673934,ABR,YPR,1841,2160.0
1900,16507,2023-10-30 01:52:01.673934,ABR,YPR,1841,2160.0
715,16507,2023-10-30 01:52:01.673934,ABR,YPR,1841,2160.0
4695,16507,2023-10-30 01:52:01.673934,ABR,SBC,1847,2235.0
2755,16507,2023-10-30 01:52:01.673934,ABR,SBC,1847,2235.0
1900,16507,2023-10-30 01:52:01.673934,ABR,SBC,1847,2235.0
715,16507,2023-10-30 01:52:01.673934,ABR,SBC,1847,2235.0
4605,16507,2023-10-30 01:52:01.673934,PNU,YPR,1788,2097.0
2705,16507,2023-10-30 01:52:01.673934,PNU,YPR,1788,2097.0
1865,16507,2023-10-30 01:52:01.673934,PNU,YPR,1788,2097.0
700,16507,2023-10-30 01:52:01.673934,PNU,YPR,1788,2097.0
4605,16507,2023-10-30 01:52:01.673934,PNU,SBC,1794,2172.0
2705,16507,2023-10-30 01:52:01.673934,PNU,SBC,1794,2172.0
1865,16507,2023-10-30 01:52:01.673934,PNU,SBC,1794,2172.0
700,16507,2023-10-30 01:52:01.673934,PNU,SBC,1794,2172.0
4560,16507,2023-10-30 01:52:01.673934,SID,YPR,1759,2072.0
2680,16507,2023-10-30 01:52:01.673934,SID,YPR,1759,2072.0
1845,16507,2023-10-30 01:52:01.673934,SID,YPR,1759,2072.0
695,16507,2023-10-30 01:52:01.673934,SID,YPR,1759,2072.0
4560,16507,2023-10-30 01:52:01.673934,SID,SBC,1765,2147.0
2680,16507,2023-10-30 01:52:01.673934,SID,SBC,1765,2147.0
1845,16507,2023-10-30 01:52:01.673934,SID,SBC,1765,2147.0
695,16507,2023-10-30 01:52:01.673934,SID,SBC,1765,2147.0
4470,16507,2023-10-30 01:52:01.673934,MSH,YPR,1723,2045.0
2625,16507,2023-10-30 01:52:01.673934,MSH,YPR,1723,2045.0
1810,16507,2023-10-30 01:52:01.673934,MSH,YPR,1723,2045.0
680,16507,2023-10-30 01:52:01.673934,MSH,YPR,1723,2045.0
4515,16507,2023-10-30 01:52:01.673934,MSH,SBC,1729,2120.0
2655,16507,2023-10-30 01:52:01.673934,MSH,SBC,1729,2120.0
1830,16507,2023-10-30 01:52:01.673934,MSH,SBC,1729,2120.0
685,16507,2023-10-30 01:52:01.673934,MSH,SBC,1729,2120.0
4380,16507,2023-10-30 01:52:01.673934,ADI,YPR,1655,1940.0
2575,16507,2023-10-30 01:52:01.673934,ADI,YPR,1655,1940.0
1775,16507,2023-10-30 01:52:01.673934,ADI,YPR,1655,1940.0
665,16507,2023-10-30 01:52:01.673934,ADI,YPR,1655,1940.0
4380,16507,2023-10-30 01:52:01.673934,ADI,SBC,1661,2015.0
2575,16507,2023-10-30 01:52:01.673934,ADI,SBC,1661,2015.0
1775,16507,2023-10-30 01:52:01.673934,ADI,SBC,1661,2015.0
665,16507,2023-10-30 01:52:01.673934,ADI,SBC,1661,2015.0
4290,16507,2023-10-30 01:52:01.673934,ND,YPR,1610,1886.0
2525,16507,2023-10-30 01:52:01.673934,ND,YPR,1610,1886.0
1740,16507,2023-10-30 01:52:01.673934,ND,YPR,1610,1886.0
655,16507,2023-10-30 01:52:01.673934,ND,YPR,1610,1886.0
4290,16507,2023-10-30 01:52:01.673934,ND,SBC,1616,1961.0
2525,16507,2023-10-30 01:52:01.673934,ND,SBC,1616,1961.0
1740,16507,2023-10-30 01:52:01.673934,ND,SBC,1616,1961.0
655,16507,2023-10-30 01:52:01.673934,ND,SBC,1616,1961.0
4240,16507,2023-10-30 01:52:01.673934,ANND,YPR,1591,1871.0
2495,16507,2023-10-30 01:52:01.673934,ANND,YPR,1591,1871.0
1720,16507,2023-10-30 01:52:01.673934,ANND,YPR,1591,1871.0
645,16507,2023-10-30 01:52:01.673934,ANND,YPR,1591,1871.0
4240,16507,2023-10-30 01:52:01.673934,ANND,SBC,1597,1946.0
2495,16507,2023-10-30 01:52:01.673934,ANND,SBC,1597,1946.0
1720,16507,2023-10-30 01:52:01.673934,ANND,SBC,1597,1946.0
645,16507,2023-10-30 01:52:01.673934,ANND,SBC,1597,1946.0
4200,16507,2023-10-30 01:52:01.673934,BRC,YPR,1556,1835.0
2470,16507,2023-10-30 01:52:01.673934,BRC,YPR,1556,1835.0
1705,16507,2023-10-30 01:52:01.673934,BRC,YPR,1556,1835.0
640,16507,2023-10-30 01:52:01.673934,BRC,YPR,1556,1835.0
4200,16507,2023-10-30 01:52:01.673934,BRC,SBC,1562,1910.0
2470,16507,2023-10-30 01:52:01.673934,BRC,SBC,1562,1910.0
1705,16507,2023-10-30 01:52:01.673934,BRC,SBC,1562,1910.0
640,16507,2023-10-30 01:52:01.673934,BRC,SBC,1562,1910.0
4060,16507,2023-10-30 01:52:01.673934,BH,YPR,1486,1778.0
2390,16507,2023-10-30 01:52:01.673934,BH,YPR,1486,1778.0
1655,16507,2023-10-30 01:52:01.673934,BH,YPR,1486,1778.0
620,16507,2023-10-30 01:52:01.673934,BH,YPR,1486,1778.0
4060,16507,2023-10-30 01:52:01.673934,BH,SBC,1492,1853.0
2390,16507,2023-10-30 01:52:01.673934,BH,SBC,1492,1853.0
1655,16507,2023-10-30 01:52:01.673934,BH,SBC,1492,1853.0
620,16507,2023-10-30 01:52:01.673934,BH,SBC,1492,1853.0
3965,16507,2023-10-30 01:52:01.673934,ST,YPR,1427,1725.0
2340,16507,2023-10-30 01:52:01.673934,ST,YPR,1427,1725.0
1620,16507,2023-10-30 01:52:01.673934,ST,YPR,1427,1725.0
605,16507,2023-10-30 01:52:01.673934,ST,YPR,1427,1725.0
3965,16507,2023-10-30 01:52:01.673934,ST,SBC,1433,1800.0
2340,16507,2023-10-30 01:52:01.673934,ST,SBC,1433,1800.0
1620,16507,2023-10-30 01:52:01.673934,ST,SBC,1433,1800.0
605,16507,2023-10-30 01:52:01.673934,ST,SBC,1433,1800.0
3880,16507,2023-10-30 01:52:01.673934,NVS,YPR,1397,1691.0
2285,16507,2023-10-30 01:52:01.673934,NVS,YPR,1397,1691.0
1580,16507,2023-10-30 01:52:01.673934,NVS,YPR,1397,1691.0
590,16507,2023-10-30 01:52:01.673934,NVS,YPR,1397,1691.0
3925,16507,2023-10-30 01:52:01.673934,NVS,SBC,1403,1766.0
2315,16507,2023-10-30 01:52:01.673934,NVS,SBC,1403,1766.0
1600,16507,2023-10-30 01:52:01.673934,NVS,SBC,1403,1766.0
600,16507,2023-10-30 01:52:01.673934,NVS,SBC,1403,1766.0
3835,16507,2023-10-30 01:52:01.673934,BL,YPR,1358,1645.0
2260,16507,2023-10-30 01:52:01.673934,BL,YPR,1358,1645.0
1565,16507,2023-10-30 01:52:01.673934,BL,YPR,1358,1645.0
585,16507,2023-10-30 01:52:01.673934,BL,YPR,1358,1645.0
3835,16507,2023-10-30 01:52:01.673934,BL,SBC,1364,1720.0
2260,16507,2023-10-30 01:52:01.673934,BL,SBC,1364,1720.0
1565,16507,2023-10-30 01:52:01.673934,BL,SBC,1364,1720.0
585,16507,2023-10-30 01:52:01.673934,BL,SBC,1364,1720.0
3785,16507,2023-10-30 01:52:01.673934,VAPI,YPR,1334,1602.0
2235,16507,2023-10-30 01:52:01.673934,VAPI,YPR,1334,1602.0
1545,16507,2023-10-30 01:52:01.673934,VAPI,YPR,1334,1602.0
575,16507,2023-10-30 01:52:01.673934,VAPI,YPR,1334,1602.0
3785,16507,2023-10-30 01:52:01.673934,VAPI,SBC,1340,1677.0
2235,16507,2023-10-30 01:52:01.673934,VAPI,SBC,1340,1677.0
1545,16507,2023-10-30 01:52:01.673934,VAPI,SBC,1340,1677.0
575,16507,2023-10-30 01:52:01.673934,VAPI,SBC,1340,1677.0
3560,16507,2023-10-30 01:52:01.673934,BSR,YPR,1212,1490.0
2100,16507,2023-10-30 01:52:01.673934,BSR,YPR,1212,1490.0
1460,16507,2023-10-30 01:52:01.673934,BSR,YPR,1212,1490.0
545,16507,2023-10-30 01:52:01.673934,BSR,YPR,1212,1490.0
3560,16507,2023-10-30 01:52:01.673934,BSR,SBC,1218,1565.0
2100,16507,2023-10-30 01:52:01.673934,BSR,SBC,1218,1565.0
1460,16507,2023-10-30 01:52:01.673934,BSR,SBC,1218,1565.0
545,16507,2023-10-30 01:52:01.673934,BSR,SBC,1218,1565.0
3465,16507,2023-10-30 01:52:01.673934,KYN,YPR,1160,1413.0
2050,16507,2023-10-30 01:52:01.673934,KYN,YPR,1160,1413.0
1425,16507,2023-10-30 01:52:01.673934,KYN,YPR,1160,1413.0
530,16507,2023-10-30 01:52:01.673934,KYN,YPR,1160,1413.0
3465,16507,2023-10-30 01:52:01.673934,KYN,SBC,1166,1488.0
2050,16507,2023-10-30 01:52:01.673934,KYN,SBC,1166,1488.0
1425,16507,2023-10-30 01:52:01.673934,KYN,SBC,1166,1488.0
530,16507,2023-10-30 01:52:01.673934,KYN,SBC,1166,1488.0
1175,16508,2023-10-30 02:27:41.450700,SBC,TK,70,58.0
710,16508,2023-10-30 02:27:41.450700,SBC,TK,70,58.0
505,16508,2023-10-30 02:27:41.450700,SBC,TK,70,58.0
145,16508,2023-10-30 02:27:41.450700,SBC,TK,70,58.0
1175,16508,2023-10-30 02:27:41.450700,SBC,TTR,140,112.0
710,16508,2023-10-30 02:27:41.450700,SBC,TTR,140,112.0
505,16508,2023-10-30 02:27:41.450700,SBC,TTR,140,112.0
145,16508,2023-10-30 02:27:41.450700,SBC,TTR,140,112.0
1175,16508,2023-10-30 02:27:41.450700,SBC,ASK,166,133.0
710,16508,2023-10-30 02:27:41.450700,SBC,ASK,166,133.0
505,16508,2023-10-30 02:27:41.450700,SBC,ASK,166,133.0
145,16508,2023-10-30 02:27:41.450700,SBC,ASK,166,133.0
1175,16508,2023-10-30 02:27:41.450700,SBC,RRB,211,173.0
710,16508,2023-10-30 02:27:41.450700,SBC,RRB,211,173.0
505,16508,2023-10-30 02:27:41.450700,SBC,RRB,211,173.0
165,16508,2023-10-30 02:27:41.450700,SBC,RRB,211,173.0
1375,16508,2023-10-30 02:27:41.450700,SBC,DVG,326,256.0
830,16508,2023-10-30 02:27:41.450700,SBC,DVG,326,256.0
585,16508,2023-10-30 02:27:41.450700,SBC,DVG,326,256.0
220,16508,2023-10-30 02:27:41.450700,SBC,DVG,326,256.0
1405,16508,2023-10-30 02:27:41.450700,SBC,HRR,339,273.0
845,16508,2023-10-30 02:27:41.450700,SBC,HRR,339,273.0
600,16508,2023-10-30 02:27:41.450700,SBC,HRR,339,273.0
225,16508,2023-10-30 02:27:41.450700,SBC,HRR,339,273.0
1495,16508,2023-10-30 02:27:41.450700,SBC,RNR,362,295.0
900,16508,2023-10-30 02:27:41.450700,SBC,RNR,362,295.0
635,16508,2023-10-30 02:27:41.450700,SBC,RNR,362,295.0
235,16508,2023-10-30 02:27:41.450700,SBC,RNR,362,295.0
1585,16508,2023-10-30 02:27:41.450700,SBC,HVR,394,323.0
950,16508,2023-10-30 02:27:41.450700,SBC,HVR,394,323.0
670,16508,2023-10-30 02:27:41.450700,SBC,HVR,394,323.0
245,16508,2023-10-30 02:27:41.450700,SBC,HVR,394,323.0
1795,16508,2023-10-30 02:27:41.450700,SBC,UBL,470,430.0
1070,16508,2023-10-30 02:27:41.450700,SBC,UBL,470,430.0
755,16508,2023-10-30 02:27:41.450700,SBC,UBL,470,430.0
280,16508,2023-10-30 02:27:41.450700,SBC,UBL,470,430.0
1855,16508,2023-10-30 02:27:41.450700,SBC,DWR,490,468.0
1105,16508,2023-10-30 02:27:41.450700,SBC,DWR,490,468.0
775,16508,2023-10-30 02:27:41.450700,SBC,DWR,490,468.0
290,16508,2023-10-30 02:27:41.450700,SBC,DWR,490,468.0
2100,16508,2023-10-30 02:27:41.450700,SBC,LD,560,550.0
1260,16508,2023-10-30 02:27:41.450700,SBC,LD,560,550.0
885,16508,2023-10-30 02:27:41.450700,SBC,LD,560,550.0
325,16508,2023-10-30 02:27:41.450700,SBC,LD,560,550.0
2255,16508,2023-10-30 02:27:41.450700,SBC,BGM,611,605.0
1355,16508,2023-10-30 02:27:41.450700,SBC,BGM,611,605.0
950,16508,2023-10-30 02:27:41.450700,SBC,BGM,611,605.0
350,16508,2023-10-30 02:27:41.450700,SBC,BGM,611,605.0
2385,16508,2023-10-30 02:27:41.450700,SBC,GPB,669,669.0
1430,16508,2023-10-30 02:27:41.450700,SBC,GPB,669,669.0
1000,16508,2023-10-30 02:27:41.450700,SBC,GPB,669,669.0
370,16508,2023-10-30 02:27:41.450700,SBC,GPB,669,669.0
2595,16508,2023-10-30 02:27:41.450700,SBC,MRJ,748,870.0
1545,16508,2023-10-30 02:27:41.450700,SBC,MRJ,748,870.0
1085,16508,2023-10-30 02:27:41.450700,SBC,MRJ,748,870.0
400,16508,2023-10-30 02:27:41.450700,SBC,MRJ,748,870.0
2615,16508,2023-10-30 02:27:41.450700,SBC,SLI,755,887.0
1560,16508,2023-10-30 02:27:41.450700,SBC,SLI,755,887.0
1090,16508,2023-10-30 02:27:41.450700,SBC,SLI,755,887.0
400,16508,2023-10-30 02:27:41.450700,SBC,SLI,755,887.0
2770,16508,2023-10-30 02:27:41.450700,SBC,KRD,824,947.0
1650,16508,2023-10-30 02:27:41.450700,SBC,KRD,824,947.0
1155,16508,2023-10-30 02:27:41.450700,SBC,KRD,824,947.0
425,16508,2023-10-30 02:27:41.450700,SBC,KRD,824,947.0
2905,16508,2023-10-30 02:27:41.450700,SBC,STR,882,1012.0
1725,16508,2023-10-30 02:27:41.450700,SBC,STR,882,1012.0
1205,16508,2023-10-30 02:27:41.450700,SBC,STR,882,1012.0
445,16508,2023-10-30 02:27:41.450700,SBC,STR,882,1012.0
3240,16508,2023-10-30 02:27:41.450700,SBC,PUNE,1027,1225.0
1915,16508,2023-10-30 02:27:41.450700,SBC,PUNE,1027,1225.0
1335,16508,2023-10-30 02:27:41.450700,SBC,PUNE,1027,1225.0
495,16508,2023-10-30 02:27:41.450700,SBC,PUNE,1027,1225.0
3465,16508,2023-10-30 02:27:41.450700,SBC,KYN,1166,1387.0
2050,16508,2023-10-30 02:27:41.450700,SBC,KYN,1166,1387.0
1425,16508,2023-10-30 02:27:41.450700,SBC,KYN,1166,1387.0
530,16508,2023-10-30 02:27:41.450700,SBC,KYN,1166,1387.0
3560,16508,2023-10-30 02:27:41.450700,SBC,BSR,1218,1460.0
2100,16508,2023-10-30 02:27:41.450700,SBC,BSR,1218,1460.0
1460,16508,2023-10-30 02:27:41.450700,SBC,BSR,1218,1460.0
545,16508,2023-10-30 02:27:41.450700,SBC,BSR,1218,1460.0
3785,16508,2023-10-30 02:27:41.450700,SBC,VAPI,1340,1543.0
2235,16508,2023-10-30 02:27:41.450700,SBC,VAPI,1340,1543.0
1545,16508,2023-10-30 02:27:41.450700,SBC,VAPI,1340,1543.0
575,16508,2023-10-30 02:27:41.450700,SBC,VAPI,1340,1543.0
3835,16508,2023-10-30 02:27:41.450700,SBC,BL,1364,1569.0
2260,16508,2023-10-30 02:27:41.450700,SBC,BL,1364,1569.0
1565,16508,2023-10-30 02:27:41.450700,SBC,BL,1364,1569.0
585,16508,2023-10-30 02:27:41.450700,SBC,BL,1364,1569.0
3925,16508,2023-10-30 02:27:41.450700,SBC,NVS,1404,1602.0
2315,16508,2023-10-30 02:27:41.450700,SBC,NVS,1404,1602.0
1600,16508,2023-10-30 02:27:41.450700,SBC,NVS,1404,1602.0
600,16508,2023-10-30 02:27:41.450700,SBC,NVS,1404,1602.0
3965,16508,2023-10-30 02:27:41.450700,SBC,ST,1433,1638.0
2340,16508,2023-10-30 02:27:41.450700,SBC,ST,1433,1638.0
1620,16508,2023-10-30 02:27:41.450700,SBC,ST,1433,1638.0
605,16508,2023-10-30 02:27:41.450700,SBC,ST,1433,1638.0
4060,16508,2023-10-30 02:27:41.450700,SBC,BH,1492,1681.0
2390,16508,2023-10-30 02:27:41.450700,SBC,BH,1492,1681.0
1655,16508,2023-10-30 02:27:41.450700,SBC,BH,1492,1681.0
620,16508,2023-10-30 02:27:41.450700,SBC,BH,1492,1681.0
4200,16508,2023-10-30 02:27:41.450700,SBC,BRC,1562,1732.0
2470,16508,2023-10-30 02:27:41.450700,SBC,BRC,1562,1732.0
1705,16508,2023-10-30 02:27:41.450700,SBC,BRC,1562,1732.0
640,16508,2023-10-30 02:27:41.450700,SBC,BRC,1562,1732.0
4240,16508,2023-10-30 02:27:41.450700,SBC,ANND,1598,1772.0
2495,16508,2023-10-30 02:27:41.450700,SBC,ANND,1598,1772.0
1720,16508,2023-10-30 02:27:41.450700,SBC,ANND,1598,1772.0
645,16508,2023-10-30 02:27:41.450700,SBC,ANND,1598,1772.0
4290,16508,2023-10-30 02:27:41.450700,SBC,ND,1616,1788.0
2525,16508,2023-10-30 02:27:41.450700,SBC,ND,1616,1788.0
1740,16508,2023-10-30 02:27:41.450700,SBC,ND,1616,1788.0
655,16508,2023-10-30 02:27:41.450700,SBC,ND,1616,1788.0
4380,16508,2023-10-30 02:27:41.450700,SBC,ADI,1662,1875.0
2575,16508,2023-10-30 02:27:41.450700,SBC,ADI,1662,1875.0
1775,16508,2023-10-30 02:27:41.450700,SBC,ADI,1662,1875.0
665,16508,2023-10-30 02:27:41.450700,SBC,ADI,1662,1875.0
4515,16508,2023-10-30 02:27:41.450700,SBC,MSH,1735,1960.0
2655,16508,2023-10-30 02:27:41.450700,SBC,MSH,1735,1960.0
1830,16508,2023-10-30 02:27:41.450700,SBC,MSH,1735,1960.0
685,16508,2023-10-30 02:27:41.450700,SBC,MSH,1735,1960.0
4560,16508,2023-10-30 02:27:41.450700,SBC,SID,1770,2013.0
2680,16508,2023-10-30 02:27:41.450700,SBC,SID,1770,2013.0
1845,16508,2023-10-30 02:27:41.450700,SBC,SID,1770,2013.0
695,16508,2023-10-30 02:27:41.450700,SBC,SID,1770,2013.0
4605,16508,2023-10-30 02:27:41.450700,SBC,PNU,1800,2078.0
2705,16508,2023-10-30 02:27:41.450700,SBC,PNU,1800,2078.0
1865,16508,2023-10-30 02:27:41.450700,SBC,PNU,1800,2078.0
700,16508,2023-10-30 02:27:41.450700,SBC,PNU,1800,2078.0
4745,16508,2023-10-30 02:27:41.450700,SBC,ABR,1852,2120.0
2785,16508,2023-10-30 02:27:41.450700,SBC,ABR,1852,2120.0
1915,16508,2023-10-30 02:27:41.450700,SBC,ABR,1852,2120.0
720,16508,2023-10-30 02:27:41.450700,SBC,ABR,1852,2120.0
4880,16508,2023-10-30 02:27:41.450700,SBC,JWB,1935,2195.0
2865,16508,2023-10-30 02:27:41.450700,SBC,JWB,1935,2195.0
1970,16508,2023-10-30 02:27:41.450700,SBC,JWB,1935,2195.0
740,16508,2023-10-30 02:27:41.450700,SBC,JWB,1935,2195.0
4925,16508,2023-10-30 02:27:41.450700,SBC,FA,1951,2211.0
2890,16508,2023-10-30 02:27:41.450700,SBC,FA,1951,2211.0
1990,16508,2023-10-30 02:27:41.450700,SBC,FA,1951,2211.0
750,16508,2023-10-30 02:27:41.450700,SBC,FA,1951,2211.0
5000,16508,2023-10-30 02:27:41.450700,SBC,MJ,2017,2275.0
2930,16508,2023-10-30 02:27:41.450700,SBC,MJ,2017,2275.0
2015,16508,2023-10-30 02:27:41.450700,SBC,MJ,2017,2275.0
760,16508,2023-10-30 02:27:41.450700,SBC,MJ,2017,2275.0
5030,16508,2023-10-30 02:27:41.450700,SBC,PMY,2048,2313.0
2950,16508,2023-10-30 02:27:41.450700,SBC,PMY,2048,2313.0
2025,16508,2023-10-30 02:27:41.450700,SBC,PMY,2048,2313.0
765,16508,2023-10-30 02:27:41.450700,SBC,PMY,2048,2313.0
5090,16508,2023-10-30 02:27:41.450700,SBC,LUNI,2089,2349.0
2980,16508,2023-10-30 02:27:41.450700,SBC,LUNI,2089,2349.0
2050,16508,2023-10-30 02:27:41.450700,SBC,LUNI,2089,2349.0
775,16508,2023-10-30 02:27:41.450700,SBC,LUNI,2089,2349.0
5120,16508,2023-10-30 02:27:41.450700,SBC,BGKT,2117,2378.0
3000,16508,2023-10-30 02:27:41.450700,SBC,BGKT,2117,2378.0
2060,16508,2023-10-30 02:27:41.450700,SBC,BGKT,2117,2378.0
780,16508,2023-10-30 02:27:41.450700,SBC,BGKT,2117,2378.0
5120,16508,2023-10-30 02:27:41.450700,SBC,JU,2121,2405.0
3000,16508,2023-10-30 02:27:41.450700,SBC,JU,2121,2405.0
2060,16508,2023-10-30 02:27:41.450700,SBC,JU,2121,2405.0
780,16508,2023-10-30 02:27:41.450700,SBC,JU,2121,2405.0
1175,16508,2023-10-30 02:27:41.450700,YPR,TK,64,48.0
710,16508,2023-10-30 02:27:41.450700,YPR,TK,64,48.0
505,16508,2023-10-30 02:27:41.450700,YPR,TK,64,48.0
145,16508,2023-10-30 02:27:41.450700,YPR,TK,64,48.0
1175,16508,2023-10-30 02:27:41.450700,YPR,TTR,134,102.0
710,16508,2023-10-30 02:27:41.450700,YPR,TTR,134,102.0
505,16508,2023-10-30 02:27:41.450700,YPR,TTR,134,102.0
145,16508,2023-10-30 02:27:41.450700,YPR,TTR,134,102.0
1175,16508,2023-10-30 02:27:41.450700,YPR,ASK,160,123.0
710,16508,2023-10-30 02:27:41.450700,YPR,ASK,160,123.0
505,16508,2023-10-30 02:27:41.450700,YPR,ASK,160,123.0
145,16508,2023-10-30 02:27:41.450700,YPR,ASK,160,123.0
1175,16508,2023-10-30 02:27:41.450700,YPR,RRB,205,163.0
710,16508,2023-10-30 02:27:41.450700,YPR,RRB,205,163.0
505,16508,2023-10-30 02:27:41.450700,YPR,RRB,205,163.0
165,16508,2023-10-30 02:27:41.450700,YPR,RRB,205,163.0
1350,16508,2023-10-30 02:27:41.450700,YPR,DVG,320,246.0
815,16508,2023-10-30 02:27:41.450700,YPR,DVG,320,246.0
575,16508,2023-10-30 02:27:41.450700,YPR,DVG,320,246.0
215,16508,2023-10-30 02:27:41.450700,YPR,DVG,320,246.0
1405,16508,2023-10-30 02:27:41.450700,YPR,HRR,333,263.0
845,16508,2023-10-30 02:27:41.450700,YPR,HRR,333,263.0
600,16508,2023-10-30 02:27:41.450700,YPR,HRR,333,263.0
225,16508,2023-10-30 02:27:41.450700,YPR,HRR,333,263.0
1465,16508,2023-10-30 02:27:41.450700,YPR,RNR,356,285.0
880,16508,2023-10-30 02:27:41.450700,YPR,RNR,356,285.0
620,16508,2023-10-30 02:27:41.450700,YPR,RNR,356,285.0
230,16508,2023-10-30 02:27:41.450700,YPR,RNR,356,285.0
1555,16508,2023-10-30 02:27:41.450700,YPR,HVR,388,313.0
935,16508,2023-10-30 02:27:41.450700,YPR,HVR,388,313.0
660,16508,2023-10-30 02:27:41.450700,YPR,HVR,388,313.0
245,16508,2023-10-30 02:27:41.450700,YPR,HVR,388,313.0
1795,16508,2023-10-30 02:27:41.450700,YPR,UBL,464,420.0
1070,16508,2023-10-30 02:27:41.450700,YPR,UBL,464,420.0
755,16508,2023-10-30 02:27:41.450700,YPR,UBL,464,420.0
280,16508,2023-10-30 02:27:41.450700,YPR,UBL,464,420.0
1855,16508,2023-10-30 02:27:41.450700,YPR,DWR,484,458.0
1105,16508,2023-10-30 02:27:41.450700,YPR,DWR,484,458.0
775,16508,2023-10-30 02:27:41.450700,YPR,DWR,484,458.0
290,16508,2023-10-30 02:27:41.450700,YPR,DWR,484,458.0
2100,16508,2023-10-30 02:27:41.450700,YPR,LD,554,540.0
1260,16508,2023-10-30 02:27:41.450700,YPR,LD,554,540.0
885,16508,2023-10-30 02:27:41.450700,YPR,LD,554,540.0
325,16508,2023-10-30 02:27:41.450700,YPR,LD,554,540.0
2230,16508,2023-10-30 02:27:41.450700,YPR,BGM,605,595.0
1335,16508,2023-10-30 02:27:41.450700,YPR,BGM,605,595.0
940,16508,2023-10-30 02:27:41.450700,YPR,BGM,605,595.0
345,16508,2023-10-30 02:27:41.450700,YPR,BGM,605,595.0
2385,16508,2023-10-30 02:27:41.450700,YPR,GPB,663,659.0
1430,16508,2023-10-30 02:27:41.450700,YPR,GPB,663,659.0
1000,16508,2023-10-30 02:27:41.450700,YPR,GPB,663,659.0
370,16508,2023-10-30 02:27:41.450700,YPR,GPB,663,659.0
2595,16508,2023-10-30 02:27:41.450700,YPR,MRJ,742,860.0
1545,16508,2023-10-30 02:27:41.450700,YPR,MRJ,742,860.0
1085,16508,2023-10-30 02:27:41.450700,YPR,MRJ,742,860.0
400,16508,2023-10-30 02:27:41.450700,YPR,MRJ,742,860.0
2595,16508,2023-10-30 02:27:41.450700,YPR,SLI,749,877.0
1545,16508,2023-10-30 02:27:41.450700,YPR,SLI,749,877.0
1085,16508,2023-10-30 02:27:41.450700,YPR,SLI,749,877.0
400,16508,2023-10-30 02:27:41.450700,YPR,SLI,749,877.0
2750,16508,2023-10-30 02:27:41.450700,YPR,KRD,818,937.0
1635,16508,2023-10-30 02:27:41.450700,YPR,KRD,818,937.0
1145,16508,2023-10-30 02:27:41.450700,YPR,KRD,818,937.0
425,16508,2023-10-30 02:27:41.450700,YPR,KRD,818,937.0
2880,16508,2023-10-30 02:27:41.450700,YPR,STR,876,1002.0
1710,16508,2023-10-30 02:27:41.450700,YPR,STR,876,1002.0
1195,16508,2023-10-30 02:27:41.450700,YPR,STR,876,1002.0
445,16508,2023-10-30 02:27:41.450700,YPR,STR,876,1002.0
3195,16508,2023-10-30 02:27:41.450700,YPR,PUNE,1021,1215.0
1890,16508,2023-10-30 02:27:41.450700,YPR,PUNE,1021,1215.0
1320,16508,2023-10-30 02:27:41.450700,YPR,PUNE,1021,1215.0
